Chromosome,Chr_Size_bp,Chr_GC_count,Chr_%GC,Chr_AT_count,Chr_%AT
NZ_CP007062.1,2507720,676249,26.966686870942528,1831471,73.03331312905748
NC_015697.1,2264399,883897,39.03450761107031,1380502,60.96549238892969
NC_017342.1,2802675,921377,32.87491414452264,1881298,67.12508585547735
NC_022113.1,2756919,904510,32.80872597272535,1852409,67.19127402727466
NC_022124.1,709850,269397,37.951257307881946,440453,62.04874269211805
NZ_CP007064.1,1801686,484975,26.9178425097381,1316711,73.08215749026189
NZ_CP007065.1,372621,103887,27.88007117151207,268734,72.11992882848793
NC_014625.1,2776084,1713503,61.72374467055032,1062581,38.27625532944968
NC_014622.2,5728392,2591406,45.23793064441121,3136986,54.76206935558879
NC_014632.1,2046464,706736,34.534494620965724,1339728,65.46550537903428
NC_017445.1,3909168,2096910,53.64082587394556,1812258,46.35917412605444
NC_014640.1,7013095,4627770,65.98755613605691,2385325,34.01244386394309
NC_017310.1,3532052,2229947,63.13460277481759,1302105,36.86539722518241
NC_017506.1,4421911,2526681,57.14002384941714,1895230,42.85997615058286
NC_017418.1,902191,258355,28.636397392569865,643836,71.36360260743014
NC_017403.1,922801,263439,28.54775840078197,659362,71.45224159921804
NC_014721.1,2786473,1005848,36.09753261560402,1780625,63.902467384395976
NZ_CP035751.1,5249232,2664333,50.75662496913834,2584899,49.24337503086166
NZ_CP018150.1,2063021,880353,42.67300235916164,1182668,57.32699764083837
NZ_CP021124.1,4562431,2804009,61.45866096385896,1758422,38.54133903614104
NZ_CP020896.1,4426693,2732999,61.73906796789387,1693694,38.26093203210613
NZ_CP020947.1,4426159,2723270,61.52670972732792,1702889,38.47329027267208
NC_017960.1,2698137,1029365,38.15095378774317,1668772,61.84904621225683
NC_014915.1,3628883,1902475,52.42591177505585,1726408,47.57408822494415
NC_014816.1,2588221,1531732,59.1808813853222,1056489,40.819118614677805
NC_014817.1,1315949,794429,60.36928482790746,521520,39.630715172092536
NC_017262.1,2021773,934478,46.22071815184,1087295,53.77928184816
NZ_CP005986.1,2777717,1714507,61.72360251242297,1063210,38.27639748757703
NC_014837.1,4368708,2394951,54.820578532600486,1973757,45.17942146739952
NC_021591.1,5328010,2996850,56.2470791158425,2331160,43.7529208841575
NC_015656.1,5323186,3728181,70.03664722592823,1595005,29.963352774071765
NC_015660.1,3893306,1711164,43.95143870016896,2182142,56.04856129983104
NC_016901.1,5288069,2449052,46.31278449657143,2839017,53.68721550342857
NC_015064.1,4309153,2607636,60.51388753195813,1701517,39.48611246804187
NC_014910.1,4637013,3166081,68.27845856804801,1470932,31.72154143195199
NC_014833.1,3685408,1629143,44.20522775225973,2056265,55.79477224774028
NC_016027.1,3136818,1910842,60.916572144128224,1225976,39.083427855871776
NC_014727.1,2125753,1053475,49.55773318913345,1072278,50.44226681086655
NC_017634.1,4747819,2406207,50.68025971503968,2341612,49.31974028496032
NC_014758.1,2157835,771491,35.753011699226306,1386344,64.2469883007737
NC_014759.1,4511574,1602160,35.51221813052385,2909414,64.48778186947615
NC_014762.1,2574824,1158523,44.994259801835,1416301,55.005740198165
NC_014761.1,2303940,1613330,70.02482703542627,690610,29.97517296457373
NC_017635.1,4900968,2491829,50.84360885441407,2409139,49.156391145585935
NC_017281.1,1681364,512611,30.487806328671244,1168753,69.51219367132876
NC_014814.1,5547747,3764574,67.85770872391981,1783173,32.142291276080186
NC_017371.1,1709911,669026,39.126363886775394,1040885,60.873636113224606
NC_017362.1,1624644,632252,38.91634105687154,992392,61.08365894312846
NC_017361.1,1653913,636724,38.498034660831614,1017189,61.50196533916839
NC_014926.1,1682965,877075,52.11486869899255,805890,47.88513130100745
NC_014923.1,6264489,3927165,62.68931113136283,2337324,37.31068886863717
NC_014962.1,5472964,3417542,62.44407966140468,2055422,37.55592033859532
NC_020547.2,3704284,1444502,38.99544419380371,2259782,61.00455580619629
NC_017265.1,4532063,2156750,47.58870298140162,2375313,52.411297018598376
NC_014974.1,2346803,1522724,64.8850372187184,824079,35.114962781281605
NC_017847.1,3964912,1550863,39.11468905236737,2414049,60.88531094763263
NC_015061.1,4864217,2546297,52.34752068010124,2317920,47.65247931989876
NC_017162.1,3940614,1543472,39.16831234929379,2397142,60.83168765070621
NC_016857.1,4878013,2545511,52.18335826493287,2332502,47.81664173506713
NC_017467.1,2145899,789435,36.78807809687222,1356464,63.21192190312778
NC_015145.1,4250414,2787628,65.5848583220364,1462786,34.415141677963604
NC_015161.1,2147060,1420552,66.16265963689882,726508,33.83734036310118
NC_015164.1,4242803,1979214,46.64873669600026,2263589,53.35126330399974
NC_015214.1,2078001,792713,38.14786422143204,1285288,61.85213577856796
NC_017295.1,3940230,1218563,30.926189587917456,2721667,69.07381041208254
NC_015470.1,1171660,457673,39.06192922861581,713987,60.93807077138419
NC_015224.1,4552107,2139517,47.00058676125144,2412590,52.99941323874856
NC_015183.1,2823930,1660817,58.81225809421622,1163113,41.18774190578378
NC_015508.1,2148289,1256727,58.49897290355255,891562,41.50102709644745
NC_017486.1,2399458,845563,35.239749976869774,1553895,64.76025002313023
NC_015259.1,4649365,3125218,67.21816850258045,1524147,32.781831497419546
NC_017208.1,5486830,1941012,35.375836320789965,3545818,64.62416367921003
NZ_AP023410.1,3596270,2052106,57.0620670861754,1544164,42.9379329138246
NC_017470.1,1894401,722670,38.1476783426529,1171731,61.8523216573471
NC_015381.1,4413616,2978521,67.48482423482243,1435095,32.515175765177574
NC_015376.1,3700833,2538003,68.57923608009332,1162830,31.42076391990668
NC_017474.1,3069926,1422544,46.33805505409577,1647382,53.66194494590423
NC_017473.1,3039042,1408912,46.360399099453055,1630130,53.63960090054695
NC_015385.1,2731853,1069882,39.16323462499629,1661971,60.83676537500371
NC_015391.1,2635294,928990,35.25185425231492,1706304,64.74814574768507
NC_002937.3,3570858,2254733,63.142611663639386,1316125,36.85738833636061
NC_005296.1,5459213,3550571,65.0381474399332,1908642,34.9618525600668
NC_003212.1,3011208,1127365,37.43896137364141,1883843,62.56103862635859
NC_003198.1,4809037,2505158,52.092716275628575,2303879,47.90728372437143
NC_007973.1,3928089,2506918,63.82029531408275,1421171,36.17970468591725
NC_006156.1,904246,255945,28.30479758826691,648301,71.69520241173309
NC_008541.1,4698945,3076219,65.46616314938778,1622726,34.53383685061222
NC_006370.1,4085304,1714556,41.96887183915811,2370748,58.03112816084189
NC_006371.1,2237943,922541,41.22272104338672,1315402,58.77727895661328
NC_008025.1,2467205,1644052,66.63621385332796,823153,33.36378614667204
NC_007614.1,3184243,1717665,53.94264822125698,1466578,46.05735177874302
NC_009348.1,4702402,2751431,58.51118215754416,1950971,41.48881784245584
NC_010161.1,2619061,1017664,38.85606329902205,1601397,61.143936700977946
NC_012962.1,5064808,2134950,42.15263441378232,2929858,57.84736558621768
NC_011312.1,3325165,1304408,39.22836911852495,2020757,60.771630881475055
NC_011313.1,1206461,461323,38.23770515582352,745138,61.76229484417648
NC_014248.1,5354700,2058805,38.44855920966627,3295895,61.55144079033373
NC_015052.1,2400312,1441729,60.064233316335546,958583,39.93576668366445
NC_014306.1,5100167,2815151,55.19723177692025,2285016,44.80276822307975
NC_014256.1,1673997,649426,38.794932129508,1024571,61.205067870492
NC_014550.1,3859257,2288018,59.28648960149583,1571239,40.71351039850417
NC_018587.1,2966146,1129475,38.078874067561074,1836671,61.921125932438926
NC_014722.1,2755309,1686531,61.21023086702798,1068778,38.78976913297202
NC_015186.1,3749411,2533821,67.5791744356647,1215590,32.4208255643353
NC_015215.1,2356444,887152,37.64791355109648,1469292,62.35208644890352
NC_004567.2,3308273,1471086,44.46688649939107,1837187,55.53311350060893
NC_008686.1,2852282,1902654,66.70637756014307,949628,33.29362243985693
NC_008687.1,1730097,1156120,66.82399888561162,573977,33.176001114388384
NC_008390.1,3556545,2378208,66.8684917525295,1178337,33.13150824747051
NC_008391.1,2646969,1768389,66.80807368730045,878580,33.19192631269955
NC_008392.1,1281472,851932,66.48073465514658,429540,33.51926534485342
NC_008577.1,4972204,2389391,48.05496717351098,2582813,51.94503282648902
NC_008542.1,3483902,2326599,66.78141348407618,1157303,33.21858651592382
NC_008543.1,2998664,2005474,66.87891674425677,993190,33.12108325574323
NC_008544.1,1055417,710602,67.32902729442486,344815,32.67097270557514
NC_007413.1,6365727,2636772,41.42138046447798,3728955,58.57861953552202
NC_015434.1,6673976,4728814,70.8545250986818,1945162,29.145474901318195
NC_017287.1,1171667,457680,39.06229329664487,713987,60.93770670335513
NC_017190.1,3995227,1826034,45.70538795417632,2169193,54.29461204582368
NC_015425.1,2773157,790063,28.48965997958284,1983094,71.51034002041716
NC_015422.1,4995263,3395939,67.98318727162113,1599324,32.016812728378866
NC_015458.1,3883605,2210553,56.920129621833325,1673052,43.07987037816668
NC_015460.1,2687335,1071625,39.876866858802494,1615710,60.12313314119751
NC_017196.2,4105380,1785818,43.49945681033181,2319562,56.50054318966819
NC_017633.1,5153435,2615744,50.75729101075302,2537691,49.24270898924698
NC_018588.1,2972810,1128287,37.95355236291589,1844523,62.04644763708411
NC_016810.1,4878012,2545509,52.18332796229284,2332503,47.81667203770717
NC_016620.1,3435933,1262612,36.74728232477176,2173321,63.25271767522824
NC_017179.1,4118573,1178262,28.60850105121361,2940311,71.39149894878639
NC_017312.1,2988673,1120086,37.47770331515024,1868587,62.52229668484976
NC_015428.1,2506301,1113192,44.41573458255812,1393109,55.58426541744188
NC_017641.1,5186416,2630698,50.72284984467116,2555718,49.27715015532884
NC_015510.1,8371686,3945837,47.1331222886286,4425849,52.8668777113714
NC_016863.1,4817868,2515230,52.20628709628408,2302638,47.79371290371592
NC_015564.1,4738809,2949636,62.2442474469851,1789173,37.7557525530149
NC_015602.1,2113023,796523,37.69589824625667,1316500,62.30410175374333
NC_017272.1,1863201,1284049,68.91628976154479,579152,31.08371023845521
NC_017574.1,3481091,2319664,66.63612068745115,1161427,33.363879312548846
NC_017579.1,5242964,2424500,46.24292671092153,2818464,53.75707328907847
NC_017325.1,3908022,2448569,62.65494411239241,1459453,37.34505588760759
NC_015684.1,3595748,2246460,62.47545712324668,1349288,37.52454287675332
NC_017538.1,3539447,2212587,62.5122229546028,1326860,37.4877770453972
NC_015687.1,3942462,1219295,30.927247998839302,2723167,69.0727520011607
NC_015709.1,1989865,877421,44.09449887303913,1112444,55.90550112696087
NC_015703.1,6568739,3060355,46.589687914225244,3508384,53.41031208577476
NC_015726.1,3872936,2575234,66.49306882427182,1297702,33.506931175728184
NC_015723.1,2684606,1790167,66.68267149816397,894439,33.31732850183603
NC_017221.1,2385301,1426584,59.80729476070316,958717,40.19270523929684
NZ_CP006632.1,4987957,2529872,50.71960323635509,2458085,49.28039676364492
NZ_CP007806.1,5114147,2102435,41.110179273298165,3011712,58.88982072670184
NC_015759.1,1422478,504740,35.48314982727325,917738,64.51685017272675
NC_017964.1,4365995,2396198,54.88320531745914,1969797,45.11679468254086
NC_017540.1,5259571,3026964,57.55153794862737,2232607,42.44846205137263
NC_015850.1,2932225,1798000,61.3186232297999,1134225,38.6813767702001
NC_015875.1,2190731,871777,39.79388615033064,1318954,60.20611384966936
NC_015921.1,900755,258542,28.702810420147543,642213,71.29718957985246
NC_017238.1,903609,255776,28.30604830186508,647833,71.69395169813492
NC_017168.1,4553770,2166798,47.582508558842456,2386972,52.41749144115754
NC_017243.1,3304788,899519,27.218659714329632,2405269,72.78134028567037
NC_017384.1,2766400,1706601,61.69031954887218,1059799,38.30968045112782
NC_017378.1,1624979,632594,38.92936462563516,992385,61.07063537436484
NC_017376.1,1607577,626933,38.99862961463121,980644,61.00137038536879
NC_015968.1,4812833,2591729,53.85038292415299,2221104,46.14961707584701
NC_015966.1,3225536,2077870,64.41937092005794,1147666,35.58062907994206
NC_017138.1,4983975,1905823,38.2390160464288,3078152,61.7609839535712
NC_015978.1,1298316,450541,34.70195237523068,847775,65.29804762476931
NC_017256.1,641794,164673,25.658233015578208,477121,74.3417669844218
NC_017259.1,615380,148526,24.13565601742013,466854,75.86434398257987
NC_017437.1,1044326,431348,41.30396064064286,612978,58.69603935935714
NC_017646.1,5313531,2686414,50.55798112403974,2627117,49.44201887596026
NC_019897.1,4206343,2547766,60.56962068951581,1658577,39.43037931048419
NC_016078.1,3944837,2420926,61.36948117247937,1523911,38.63051882752063
NC_016146.1,587248,161370,27.479020788491404,425878,72.5209792115086
NC_017554.1,4586378,2460891,53.65652373179882,2125487,46.34347626820118
NC_016148.1,1967774,925988,47.05763974928015,1041786,52.94236025071985
NC_016805.3,1900740,718008,37.77518229742101,1182732,62.224817702579
NC_016621.1,605745,144451,23.8468332384089,461294,76.1531667615911
NZ_LN906634.1,1943635,757295,38.96281966521492,1186340,61.03718033478508
NC_017492.1,2452616,879982,35.87932232359244,1572634,64.12067767640755
NC_017278.1,2243772,1539361,68.60594570214799,704411,31.39405429785201
NC_016941.1,2762785,894822,32.38840517810832,1867963,67.61159482189169
NC_016928.2,2795015,919084,32.88297200551696,1875931,67.11702799448304
NC_015713.1,2496337,1042877,41.77629062101792,1453460,58.223709378982086
NC_017349.1,2750834,906756,32.96294869119692,1844078,67.03705130880309
NC_016111.1,6283062,4582861,72.93992960757032,1700201,27.06007039242968
NC_017542.1,5864546,2648368,45.158960301445326,3216178,54.841039698554674
NC_016605.1,1829111,673479,36.82001803061706,1155632,63.17998196938294
NZ_CP011025.1,3840834,1508047,39.26352974380043,2332787,60.73647025619957
NZ_CP011026.1,783876,303723,38.7463068138328,480153,61.2536931861672
NC_016779.1,5222906,1847556,35.3741001656932,3375350,64.62589983430681
NC_017351.1,2846546,935845,32.8765106905,1910701,67.1234893095
NC_017717.1,905534,257538,28.44045612864895,647996,71.55954387135105
NC_016514.1,4734438,2585590,54.6123953888508,2148848,45.3876046111492
NC_017586.1,6282967,4582781,72.93975919338746,1700186,27.06024080661254
NC_016845.1,5333942,3066205,57.48478329910599,2267737,42.51521670089401
NZ_CP019186.1,4482117,2342806,52.27007684092138,2139311,47.72992315907862
NZ_AP014881.1,2902389,1532106,52.78775519063778,1370283,47.21224480936222
NC_019960.1,1890695,1060550,56.093129775029816,830145,43.90687022497018
NC_019968.1,1450390,807743,55.69143471755873,642647,44.30856528244127
NC_019892.1,9629675,5996019,62.26605778492005,3633656,37.73394221507995
NC_020272.1,3928857,1831641,46.62020022617265,2097216,53.37979977382735
NC_016745.1,3514537,2147451,61.10196022975431,1367086,38.898039770245695
NC_017765.1,10145833,7294121,71.89277607861277,2851712,28.10722392138723
NC_017656.1,5263980,2656446,50.46459143081851,2607534,49.53540856918149
NC_016832.1,4768352,2482592,52.0639415882049,2285760,47.9360584117951
NC_016826.1,1988420,746771,37.55599923557397,1241649,62.44400076442603
NC_016906.1,5669805,3799836,67.01881281631378,1869969,32.98118718368622
NZ_CP011013.1,2326299,1081022,46.46960687340707,1245277,53.53039312659293
NC_016940.1,4345237,2014450,46.35995689072886,2330787,53.64004310927114
NC_017790.1,3137147,2221158,70.8018463910043,915989,29.198153608995696
NC_017046.1,4876219,2544263,52.17696333983359,2331956,47.82303666016641
NC_015431.1,1153998,274835,23.815899161003745,879163,76.18410083899626
NC_017343.1,2729540,896861,32.85758772540428,1832679,67.14241227459573
NC_017564.1,4553420,2140785,47.01488112232124,2412635,52.98511887767876
NC_015580.1,3911486,2491934,63.70811502329294,1419552,36.29188497670706
NC_016001.1,3559884,1169696,32.85769985763581,2390188,67.14230014236419
NC_018068.1,4926837,2076298,42.14261604351839,2850539,57.85738395648161
NC_016751.1,2231407,650578,29.15550592070384,1580829,70.84449407929615
NC_017047.1,4962173,2589705,52.18893013202079,2372468,47.81106986797921
NC_017027.1,2402218,966207,40.22145367323032,1436011,59.77854632676968
NC_017063.1,1664587,647289,38.885861778327,1017298,61.114138221673
NZ_CP005960.1,6778052,4015286,59.23952781713684,2762766,40.76047218286316
NC_017660.1,5021812,2550315,50.78475657790455,2471497,49.21524342209545
NC_017664.1,4897452,2490220,50.84725690011867,2407232,49.15274309988133
NC_017587.1,1902595,1314540,69.09195073044972,588055,30.90804926955028
NC_017623.1,4750465,2479218,52.188954133963726,2271247,47.811045866036274
NC_017729.1,5218947,1845748,35.36629132275151,3373199,64.63370867724849
NC_017733.1,1599280,624604,39.05532489620329,974676,60.94467510379671
NC_017737.1,1947646,672617,34.534869272958225,1275029,65.46513072704178
NC_017735.1,1833666,652023,35.55843866876519,1181643,64.44156133123481
NC_017856.1,2697465,1289318,47.797394961565765,1408147,52.20260503843424
NZ_CP013738.1,7608611,5446846,71.58791532383506,2161765,28.412084676164937
NC_017906.1,5386223,2720710,50.51239059355693,2665513,49.48760940644307
NC_017911.1,5962570,3579436,60.03176482624103,2383134,39.96823517375897
NC_017920.1,3145156,2116441,67.2920834451455,1028715,32.707916554854506
NC_017921.1,2356985,1581628,67.10386362238198,775357,32.89613637761802
NC_017922.1,1082410,729062,67.355438327436,353348,32.644561672563995
