ID,Representative,Cluster,Cluster_Size,Genome,Genome_Type,Cluster_TssC_Type
ChrNZ_CP018417.1|1153|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018417.1,Chr,Chr
ChrNZ_CP036453.1|96|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP036453.1,Chr,Chr
ChrNZ_CP068710.1|616|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP068710.1,Chr,Chr
ChrNZ_CP036451.1|95|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP036451.1,Chr,Chr
ChrNZ_CP004043.1|2477|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004043.1,Chr,Chr
ChrNC_007650.1|122|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_007650.1,Chr,Chr
ChrNZ_CP004002.1|190|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004002.1,Chr,Chr
ChrNZ_CP004004.1|51|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004004.1,Chr,Chr
ChrNC_021877.1|2411|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_021877.1,Chr,Chr
ChrNZ_CP004118.1|1019|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004118.1,Chr,Chr
ChrNZ_CP018419.1|449|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018419.1,Chr,Chr
ChrNZ_CP018412.1|1819|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018412.1,Chr,Chr
ChrNZ_CP038225.1|1792|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038225.1,Chr,Chr
ChrNZ_CP038223.1|1259|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038223.1,Chr,Chr
ChrNZ_CP038221.1|477|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038221.1,Chr,Chr
ChrNZ_CP038219.1|1072|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038219.1,Chr,Chr
ChrNZ_CP038217.1|2122|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038217.1,Chr,Chr
ChrNZ_CP038215.1|1060|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038215.1,Chr,Chr
ChrNZ_CP038194.1|105|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP038194.1,Chr,Chr
ChrNC_017832.1|108|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_017832.1,Chr,Chr
ChrNZ_CP008835.1|1702|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008835.1,Chr,Chr
ChrNZ_CP004098.1|143|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004098.1,Chr,Chr
ChrNZ_CP037975.1|97|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP037975.1,Chr,Chr
ChrNZ_CP037973.1|105|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP037973.1,Chr,Chr
ChrNZ_CP037971.1|103|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP037971.1,Chr,Chr
ChrNZ_CP012042.1|1441|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP012042.1,Chr,Chr
ChrNZ_CP037969.1|96|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP037969.1,Chr,Chr
ChrNZ_CP008915.2|2234|WP_009898321.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008915.2,Chr,Chr
ChrNC_018529.1|109|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_018529.1,Chr,Chr
ChrNZ_CP022215.1|916|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP022215.1,Chr,Chr
ChrNZ_CP009163.1|1054|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009163.1,Chr,Chr
ChrNZ_CP009210.1|865|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009210.1,Chr,Chr
ChrNZ_CP018398.1|1428|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018398.1,Chr,Chr
ChrNZ_CP018401.1|995|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018401.1,Chr,Chr
ChrNZ_CP076298.1|124|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP076298.1,Chr,Chr
ChrNZ_CP009484.1|212|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009484.1,Chr,Chr
ChrNZ_CP018402.1|1020|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018402.1,Chr,Chr
ChrNZ_CP018386.1|2032|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018386.1,Chr,Chr
ChrNZ_CP020391.1|2053|WP_009898321.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP020391.1,Chr,Chr
ChrNZ_CP009550.1|103|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009550.1,Chr,Chr
ChrNZ_CP020389.1|1193|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP020389.1,Chr,Chr
ChrNZ_CP013413.1|127|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP013413.1,Chr,Chr
ChrNZ_CP013410.1|113|WP_009898321.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP013410.1,Chr,Chr
ChrNZ_CP013408.1|123|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP013408.1,Chr,Chr
ChrNZ_LR595899.1|106|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_LR595899.1,Chr,Chr
ChrNZ_CP025265.1|2532|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP025265.1,Chr,Chr
ChrNZ_CP009164.1|1577|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009164.1,Chr,Chr
ChrNZ_CP025305.1|107|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP025305.1,Chr,Chr
ChrNC_007435.1|1541|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_007435.1,Chr,Chr
ChrNZ_CP009546.1|1228|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009546.1,Chr,Chr
ChrNZ_CP009537.1|1577|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009537.1,Chr,Chr
ChrNZ_CP018392.1|105|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018392.1,Chr,Chr
ChrNC_009078.1|108|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_009078.1,Chr,Chr
ChrNZ_CP073738.1|73|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073738.1,Chr,Chr
ChrNZ_CP073735.1|725|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073735.1,Chr,Chr
ChrNZ_CP073732.1|974|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073732.1,Chr,Chr
ChrNZ_CP073729.1|1146|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073729.1,Chr,Chr
ChrNZ_CP073726.1|2149|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073726.1,Chr,Chr
ChrNZ_CP023776.1|296|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP023776.1,Chr,Chr
ChrNZ_CP073723.1|2198|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073723.1,Chr,Chr
ChrNZ_CP009536.1|858|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009536.1,Chr,Chr
ChrNZ_CP008912.1|1863|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008912.1,Chr,Chr
ChrNZ_CP004024.1|106|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP004024.1,Chr,Chr
ChrNZ_CP073741.1|2299|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP073741.1,Chr,Chr
ChrNZ_CP018388.1|478|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018388.1,Chr,Chr
ChrNZ_CP008910.1|1341|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008910.1,Chr,Chr
ChrNC_006351.1|108|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_006351.1,Chr,Chr
ChrNZ_CP018390.1|143|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018390.1,Chr,Chr
ChrNC_009075.1|118|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NC_009075.1,Chr,Chr
ChrNZ_CP018404.1|248|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018404.1,Chr,Chr
ChrNZ_LR595897.1|110|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_LR595897.1,Chr,Chr
ChrNZ_CP025303.1|108|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP025303.1,Chr,Chr
ChrNZ_LR595895.1|108|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_LR595895.1,Chr,Chr
ChrNZ_CP018371.1|525|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018371.1,Chr,Chr
ChrNZ_CP018411.1|372|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018411.1,Chr,Chr
ChrNZ_CP018374.1|1481|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018374.1,Chr,Chr
ChrNZ_CP008754.1|1548|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008754.1,Chr,Chr
ChrNZ_CP018409.1|1957|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018409.1,Chr,Chr
ChrNZ_CP018381.1|1361|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018381.1,Chr,Chr
ChrNZ_CP025307.1|110|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP025307.1,Chr,Chr
ChrNZ_CP009297.1|134|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009297.1,Chr,Chr
ChrNZ_CP071750.1|875|WP_207874448.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071750.1,Chr,Chr
ChrNZ_CP018382.1|855|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018382.1,Chr,Chr
ChrNZ_CP071752.1|1726|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071752.1,Chr,Chr
ChrNZ_CP008759.1|603|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008759.1,Chr,Chr
ChrNZ_CP018370.1|314|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018370.1,Chr,Chr
ChrNZ_CP008778.1|279|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP008778.1,Chr,Chr
ChrNZ_CP018407.1|2262|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018407.1,Chr,Chr
ChrNZ_CP071755.2|613|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071755.2,Chr,Chr
ChrNZ_CP071758.1|1022|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071758.1,Chr,Chr
ChrNZ_CP013361.1|148|WP_009898321.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP013361.1,Chr,Chr
ChrNZ_CP009234.1|258|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009234.1,Chr,Chr
ChrNZ_CP071760.1|1522|WP_207874448.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071760.1,Chr,Chr
ChrNZ_CP071762.1|1693|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071762.1,Chr,Chr
ChrNZ_CP018415.1|646|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018415.1,Chr,Chr
ChrNZ_CP009586.1|1285|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009586.1,Chr,Chr
ChrNZ_CP046583.1|271|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP046583.1,Chr,Chr
ChrNZ_CP009477.1|274|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009477.1,Chr,Chr
ChrNZ_CP009602.1|1868|WP_009894729.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP009602.1,Chr,Chr
ChrNZ_CP018055.1|1671|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP018055.1,Chr,Chr
ChrNZ_CP071747.1|1560|WP_004523699.1,ChrNC_007435.1|1541|WP_004523699.1,12,145,NZ_CP071747.1,Chr,Chr
ChrNZ_CP065410.1|5365|WP_065258217.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP065410.1,Chr,Chr
ChrNZ_CP027561.1|5519|WP_085731350.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP027561.1,Chr,Chr
ChrNC_007492.2|5560|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NC_007492.2,Chr,Chr
ChrNZ_CP024646.1|5526|WP_007954371.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP024646.1,Chr,Chr
ChrNZ_CP075567.1|70|WP_007954371.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP075567.1,Chr,Chr
ChrNZ_CP028826.1|5354|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP028826.1,Chr,Chr
ChrNZ_CP081200.1|5600|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP081200.1,Chr,Chr
ChrNZ_CP014205.2|4321|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP014205.2,Chr,Chr
ChrNZ_CP048408.1|87|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP048408.1,Chr,Chr
ChrNZ_CP090355.1|1697|WP_065258217.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP090355.1,Chr,Chr
ChrNZ_CP011566.1|5588|WP_011336600.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP011566.1,Chr,Chr
ChrNZ_CP071797.1|79|WP_007954371.1,ChrNC_007492.2|5560|WP_011336600.1,13,12,NZ_CP071797.1,Chr,Chr
ChrNC_007498.2|2828|WP_011342595.1,ChrNC_007498.2|2828|WP_011342595.1,14,1,NC_007498.2,Chr,Chr
ChrNZ_CP090698.1|1558|WP_048024664.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP090698.1,Chr,Chr
ChrNZ_CP009743.1|937|WP_047849972.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP009743.1,Chr,Chr
ChrNZ_CP090732.1|1575|WP_048024664.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP090732.1,Chr,Chr
ChrNZ_CP090738.1|1565|WP_048024664.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP090738.1,Chr,Chr
ChrNZ_CP091647.1|572|WP_237434920.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP091647.1,Chr,Chr
ChrNZ_CP013444.1|1376|WP_059522066.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP013444.1,Chr,Chr
ChrNC_007511.1|1589|WP_011355190.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NC_007511.1,Chr,Chr
ChrNZ_CP032011.1|2668|WP_192389281.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP032011.1,Chr,Chr
ChrNZ_CP013376.1|1528|WP_048024664.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP013376.1,Chr,Chr
ChrNZ_CP013391.1|1441|WP_122475847.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP013391.1,Chr,Chr
ChrNZ_CP024944.1|323|WP_122947049.1,ChrNC_007511.1|1589|WP_011355190.1,15,11,NZ_CP024944.1,Chr,Chr
ChrNC_007511.1|981|WP_011354588.1,ChrNC_007511.1|981|WP_011354588.1,16,1,NC_007511.1,Chr,Chr
ChrNC_007802.1|3039|WP_011456147.1,ChrNC_007802.1|3039|WP_011456147.1,17,1,NC_007802.1,Chr,Chr
ChrNC_007802.1|3040|WP_011456148.1,ChrNC_007802.1|3040|WP_011456148.1,18,1,NC_007802.1,Chr,Chr
ChrNC_007912.1|1555|WP_011468012.1,ChrNC_007912.1|1555|WP_011468012.1,19,1,NC_007912.1,Chr,Chr
ChrNC_007912.1|1556|WP_011468013.1,ChrNC_007912.1|1556|WP_011468013.1,20,1,NC_007912.1,Chr,Chr
ChrNC_007963.1|2259|WP_011507565.1,ChrNC_007963.1|2259|WP_011507565.1,21,1,NC_007963.1,Chr,Chr
ChrNZ_AP017610.1|2802|WP_001318014.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP017610.1,Chr,Chr
ChrNZ_CP058596.1|1057|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP058596.1,Chr,Chr
ChrNZ_AP022409.1|912|WP_001297758.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022409.1,Chr,Chr
ChrNZ_AP022215.1|895|WP_023486630.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022215.1,Chr,Chr
ChrNZ_AP022171.1|978|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022171.1,Chr,Chr
ChrNZ_AP022326.1|979|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022326.1,Chr,Chr
ChrNZ_AP022525.1|976|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022525.1,Chr,Chr
ChrNZ_AP022533.1|1016|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022533.1,Chr,Chr
ChrNZ_AP022351.1|3455|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022351.1,Chr,Chr
ChrNZ_CP058217.1|995|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP058217.1,Chr,Chr
ChrNZ_CP058220.1|1012|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP058220.1,Chr,Chr
ChrNZ_AP022549.1|984|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022549.1,Chr,Chr
ChrNZ_CP058222.1|1057|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP058222.1,Chr,Chr
ChrNZ_AP022295.1|900|WP_001442324.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022295.1,Chr,Chr
ChrNZ_AP022362.1|3590|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022362.1,Chr,Chr
ChrNZ_CP059279.1|3699|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP059279.1,Chr,Chr
ChrNZ_CP059130.1|3632|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP059130.1,Chr,Chr
ChrNZ_CP073589.1|2046|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP073589.1,Chr,Chr
ChrNZ_CP074576.1|560|WP_001318014.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP074576.1,Chr,Chr
ChrNZ_CP075061.1|3371|WP_001297758.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP075061.1,Chr,Chr
ChrNZ_AP023205.1|1393|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP023205.1,Chr,Chr
ChrNZ_CP075374.1|950|WP_001297758.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP075374.1,Chr,Chr
ChrNZ_CP075649.1|1006|WP_023486630.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP075649.1,Chr,Chr
ChrNZ_CP076123.1|2764|WP_001298151.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076123.1,Chr,Chr
ChrNZ_CP076344.1|3310|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076344.1,Chr,Chr
ChrNZ_CP007799.1|2784|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP007799.1,Chr,Chr
ChrNZ_AP022650.1|2952|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022650.1,Chr,Chr
ChrNZ_CP076687.1|2939|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076687.1,Chr,Chr
ChrNZ_CP076689.1|2990|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076689.1,Chr,Chr
ChrNZ_CP076693.1|2934|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076693.1,Chr,Chr
ChrNZ_CP059281.1|4215|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP059281.1,Chr,Chr
ChrNZ_CP076697.1|2845|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076697.1,Chr,Chr
ChrNZ_CP076709.1|280|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP076709.1,Chr,Chr
ChrNZ_CP079991.1|3444|WP_001350752.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP079991.1,Chr,Chr
ChrNZ_CP058874.1|979|WP_001318014.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP058874.1,Chr,Chr
ChrNZ_CP079992.1|3440|WP_001350752.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP079992.1,Chr,Chr
ChrNZ_CP068394.1|2850|WP_001546735.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP068394.1,Chr,Chr
ChrNZ_CP080056.1|973|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP080056.1,Chr,Chr
ChrNZ_CP080246.1|1000|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP080246.1,Chr,Chr
ChrNZ_AP022064.1|3481|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022064.1,Chr,Chr
ChrNZ_AP022044.1|968|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022044.1,Chr,Chr
ChrNZ_AP022032.1|930|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP022032.1,Chr,Chr
ChrNZ_AP021998.1|984|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP021998.1,Chr,Chr
ChrNZ_AP021963.1|947|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP021963.1,Chr,Chr
ChrNZ_AP018784.1|3591|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_AP018784.1,Chr,Chr
ChrNZ_CP081010.1|1015|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP081010.1,Chr,Chr
ChrNZ_CP081813.1|910|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP081813.1,Chr,Chr
ChrNZ_CP082120.1|974|WP_001297758.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082120.1,Chr,Chr
ChrNZ_CP082771.1|3428|WP_014640195.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082771.1,Chr,Chr
ChrNZ_CP082772.1|3581|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082772.1,Chr,Chr
ChrNZ_CP082773.1|3396|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082773.1,Chr,Chr
ChrNZ_CP082774.1|3590|WP_021524458.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082774.1,Chr,Chr
ChrNZ_CP082775.1|3660|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082775.1,Chr,Chr
ChrNZ_CP082776.1|3421|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082776.1,Chr,Chr
ChrNZ_CP082831.1|977|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP082831.1,Chr,Chr
ChrNZ_CP054169.1|2950|WP_001297758.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP054169.1,Chr,Chr
ChrNZ_CP079993.1|3440|WP_001350752.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP079993.1,Chr,Chr
ChrNZ_CP054214.1|3436|WP_001314091.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP054214.1,Chr,Chr
ChrNZ_CP054230.1|1079|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP054230.1,Chr,Chr
ChrNZ_CP080116.1|3219|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP080116.1,Chr,Chr
ChrNZ_CP072980.1|4608|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP072980.1,Chr,Chr
ChrNZ_CP080117.1|1009|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP080117.1,Chr,Chr
ChrNZ_CP080118.1|1648|WP_001296335.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP080118.1,Chr,Chr
ChrNZ_CP056077.1|2827|WP_001350147.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP056077.1,Chr,Chr
ChrNZ_CP055184.1|894|WP_001402465.1,ChrNC_008253.1|2599|WP_011579173.1,22,407,NZ_CP055184.1,Chr,Chr
